node_count,target_acceleration_g0,element_mass_g,physical_guide_length_m,force_per_element_n,net_impulse_per_element_n_s,integrated_lateral_impulse_per_element_n_s,interaction_time_s,mean_elements_in_guide,node_mean_force_n,accepted_node_mean_force_n,node_mean_force_relative_error,fidelity,assumptions,warnings
960,1000.0,1000.0,57.388602487558344,9806.65,48.942651384724556,48.94268530735781,0.00499076497145894,1.3293121735504605,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,2000.0,1000.0,28.694301243779172,19613.3,48.942651384724556,48.94268530735781,0.00249538248572947,0.6646560867752302,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,5000.0,1000.0,11.477720497511667,49033.25,48.942651384724556,48.94268530735781,0.000998152994291788,0.2658624347100921,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,100.0,500.0,573.8860248755834,490.3325,24.471325692362278,24.471342653678906,0.0499076497145894,26.586243471009208,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,250.0,500.0,229.55440995023338,1225.83125,24.471325692362278,24.471342653678906,0.01996305988583576,10.634497388403684,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,500.0,500.0,114.77720497511669,2451.6625,24.471325692362278,24.471342653678906,0.00998152994291788,5.317248694201842,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,1000.0,500.0,57.388602487558344,4903.325,24.471325692362278,24.471342653678906,0.00499076497145894,2.658624347100921,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,2000.0,500.0,28.694301243779172,9806.65,24.471325692362278,24.471342653678906,0.00249538248572947,1.3293121735504605,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,5000.0,500.0,11.477720497511667,24516.625,24.471325692362278,24.471342653678906,0.000998152994291788,0.5317248694201842,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,100.0,100.0,573.8860248755834,98.0665,4.894265138472456,4.894268530735782,0.0499076497145894,132.93121735504604,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,250.0,100.0,229.55440995023338,245.16625,4.894265138472456,4.894268530735782,0.01996305988583576,53.172486942018416,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,500.0,100.0,114.77720497511669,490.3325,4.894265138472456,4.894268530735782,0.00998152994291788,26.586243471009208,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,1000.0,100.0,57.388602487558344,980.665,4.894265138472456,4.894268530735782,0.00499076497145894,13.293121735504604,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,2000.0,100.0,28.694301243779172,1961.33,4.894265138472456,4.894268530735782,0.00249538248572947,6.646560867752302,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,5000.0,100.0,11.477720497511667,4903.325,4.894265138472456,4.894268530735782,0.000998152994291788,2.658624347100921,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,100.0,50.0,573.8860248755834,49.03325,2.447132569236228,2.447134265367891,0.0499076497145894,265.8624347100921,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,250.0,50.0,229.55440995023338,122.583125,2.447132569236228,2.447134265367891,0.01996305988583576,106.34497388403683,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,500.0,50.0,114.77720497511669,245.16625,2.447132569236228,2.447134265367891,0.00998152994291788,53.172486942018416,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,1000.0,50.0,57.388602487558344,490.3325,2.447132569236228,2.447134265367891,0.00499076497145894,26.586243471009208,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,2000.0,50.0,28.694301243779172,980.665,2.447132569236228,2.447134265367891,0.00249538248572947,13.293121735504604,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,5000.0,50.0,11.477720497511667,2451.6625,2.447132569236228,2.447134265367891,0.000998152994291788,5.317248694201842,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,100.0,20.0,573.8860248755834,19.6133,0.9788530276944911,0.9788537061471564,0.0499076497145894,664.6560867752303,13036.09019130624,13036.090191306239,1.3953488943785765e-16,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,250.0,20.0,229.55440995023338,49.03325,0.9788530276944911,0.9788537061471564,0.01996305988583576,265.8624347100921,13036.09019130624,13036.090191306239,1.3953488943785765e-16,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,500.0,20.0,114.77720497511669,98.0665,0.9788530276944911,0.9788537061471564,0.00998152994291788,132.93121735504604,13036.09019130624,13036.090191306239,1.3953488943785765e-16,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,1000.0,20.0,57.388602487558344,196.133,0.9788530276944911,0.9788537061471564,0.00499076497145894,66.46560867752302,13036.09019130624,13036.090191306239,1.3953488943785765e-16,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,2000.0,20.0,28.694301243779172,392.266,0.9788530276944911,0.9788537061471564,0.00249538248572947,33.23280433876151,13036.09019130624,13036.090191306239,1.3953488943785765e-16,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,5000.0,20.0,11.477720497511667,980.665,0.9788530276944911,0.9788537061471564,0.000998152994291788,13.293121735504604,13036.09019130624,13036.090191306239,1.3953488943785765e-16,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,100.0,10.0,573.8860248755834,9.80665,0.48942651384724556,0.4894268530735782,0.0499076497145894,1329.3121735504606,13036.09019130624,13036.090191306239,1.3953488943785765e-16,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,250.0,10.0,229.55440995023338,24.516625,0.48942651384724556,0.4894268530735782,0.01996305988583576,531.7248694201842,13036.09019130624,13036.090191306239,1.3953488943785765e-16,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,500.0,10.0,114.77720497511669,49.03325,0.48942651384724556,0.4894268530735782,0.00998152994291788,265.8624347100921,13036.09019130624,13036.090191306239,1.3953488943785765e-16,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,1000.0,10.0,57.388602487558344,98.0665,0.48942651384724556,0.4894268530735782,0.00499076497145894,132.93121735504604,13036.09019130624,13036.090191306239,1.3953488943785765e-16,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,2000.0,10.0,28.694301243779172,196.133,0.48942651384724556,0.4894268530735782,0.00249538248572947,66.46560867752302,13036.09019130624,13036.090191306239,1.3953488943785765e-16,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,5000.0,10.0,11.477720497511667,490.3325,0.48942651384724556,0.4894268530735782,0.000998152994291788,26.586243471009208,13036.09019130624,13036.090191306239,1.3953488943785765e-16,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,100.0,5.0,573.8860248755834,4.903325,0.24471325692362278,0.2447134265367891,0.0499076497145894,2658.624347100921,13036.09019130624,13036.090191306239,1.3953488943785765e-16,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,250.0,5.0,229.55440995023338,12.2583125,0.24471325692362278,0.2447134265367891,0.01996305988583576,1063.4497388403684,13036.09019130624,13036.090191306239,1.3953488943785765e-16,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,500.0,5.0,114.77720497511669,24.516625,0.24471325692362278,0.2447134265367891,0.00998152994291788,531.7248694201842,13036.09019130624,13036.090191306239,1.3953488943785765e-16,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,1000.0,5.0,57.388602487558344,49.03325,0.24471325692362278,0.2447134265367891,0.00499076497145894,265.8624347100921,13036.09019130624,13036.090191306239,1.3953488943785765e-16,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,2000.0,5.0,28.694301243779172,98.0665,0.24471325692362278,0.2447134265367891,0.00249538248572947,132.93121735504604,13036.09019130624,13036.090191306239,1.3953488943785765e-16,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,5000.0,5.0,11.477720497511667,245.16625,0.24471325692362278,0.2447134265367891,0.000998152994291788,53.172486942018416,13036.09019130624,13036.090191306239,1.3953488943785765e-16,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,100.0,1.0,573.8860248755834,0.980665,0.048942651384724555,0.04894268530735781,0.0499076497145894,13293.121735504603,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,250.0,1.0,229.55440995023338,2.4516625,0.048942651384724555,0.04894268530735781,0.01996305988583576,5317.248694201841,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,500.0,1.0,114.77720497511669,4.903325,0.048942651384724555,0.04894268530735781,0.00998152994291788,2658.6243471009207,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,1000.0,1.0,57.388602487558344,9.80665,0.048942651384724555,0.04894268530735781,0.00499076497145894,1329.3121735504603,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,2000.0,1.0,28.694301243779172,19.6133,0.048942651384724555,0.04894268530735781,0.00249538248572947,664.6560867752302,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,5000.0,1.0,11.477720497511667,49.03325,0.048942651384724555,0.04894268530735781,0.000998152994291788,265.8624347100921,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,100.0,0.5,573.8860248755834,0.4903325,0.024471325692362277,0.024471342653678906,0.0499076497145894,26586.243471009206,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,250.0,0.5,229.55440995023338,1.22583125,0.024471325692362277,0.024471342653678906,0.01996305988583576,10634.497388403683,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,500.0,0.5,114.77720497511669,2.4516625,0.024471325692362277,0.024471342653678906,0.00998152994291788,5317.248694201841,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,1000.0,0.5,57.388602487558344,4.903325,0.024471325692362277,0.024471342653678906,0.00499076497145894,2658.6243471009207,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,2000.0,0.5,28.694301243779172,9.80665,0.024471325692362277,0.024471342653678906,0.00249538248572947,1329.3121735504603,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,5000.0,0.5,11.477720497511667,24.516625,0.024471325692362277,0.024471342653678906,0.000998152994291788,531.7248694201842,13036.090191306239,13036.090191306239,0.0,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,100.0,0.1,573.8860248755834,0.0980665,0.004894265138472456,0.004894268530735782,0.0499076497145894,132931.21735504604,13036.09019130624,13036.090191306239,1.3953488943785765e-16,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,250.0,0.1,229.55440995023338,0.24516625,0.004894265138472456,0.004894268530735782,0.01996305988583576,53172.48694201842,13036.09019130624,13036.090191306239,1.3953488943785765e-16,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,500.0,0.1,114.77720497511669,0.4903325,0.004894265138472456,0.004894268530735782,0.00998152994291788,26586.24347100921,13036.09019130624,13036.090191306239,1.3953488943785765e-16,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,1000.0,0.1,57.388602487558344,0.980665,0.004894265138472456,0.004894268530735782,0.00499076497145894,13293.121735504605,13036.09019130624,13036.090191306239,1.3953488943785765e-16,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,2000.0,0.1,28.694301243779172,1.96133,0.004894265138472456,0.004894268530735782,0.00249538248572947,6646.560867752302,13036.09019130624,13036.090191306239,1.3953488943785765e-16,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
960,5000.0,0.1,11.477720497511667,4.903325000000001,0.004894265138472456,0.004894268530735782,0.000998152994291788,2658.6243471009207,13036.09019130624,13036.090191306239,1.3953488943785765e-16,M1-GUIDE-KINEMATICS,Accepted OR-1.1 endpoint velocities and guide-relative speed integral are fixed. | The inertial velocity vector rotates at constant magnitude and angular rate. | Gravity and local Earth-frame rotation during the finite guide interaction are omitted.,"This is an ideal kinematic inversion, not a magnet or structural design."
